Num_facture,num_contrat,exe,dtemi,datedeb,datefin,datcpt,libop,ncli,Prime,nomncli,nb_jour_couv,client_age,client_gender,client_marital_status
215803,16092,2022,9/4/2022,7/30/2022,12/29/2022,9/23/2022,Ristourne,4692803,-6661.44,client_2305,152,48,Male,Married
201058,16103,2021,5/19/2022,7/17/2021,10/16/2021,5/29/2022,Avenant,4885925,879.67,client_3525,91,60,Female,Married
205452,16113,2022,6/11/2022,5/27/2022,5/26/2023,6/24/2022,Affaire Nouvelle,6307155,15448.0,client_3631,217,60,Male,Married
205452,16113,2022,6/11/2022,5/27/2022,5/26/2023,6/24/2022,Affaire Nouvelle,6307155,15448.0,client_3631,147,60,Male,Married
428635,16123,2024,4/29/2024,1/1/2024,3/28/2024,5/28/2024,Avenant,6258670,4823.78,client_3632,87,48,Female,Widowed
210619,16104,2022,7/24/2022,12/30/2021,3/29/2022,7/29/2022,Avenant,4942364,7507.86,client_3592,89,30,Male,Married
283890,16099,2023,1/26/2023,12/30/2022,12/29/2023,1/29/2023,Terme,4864248,4257.8439,client_2208,364,43,Female,Single
301451,16116,2023,4/25/2023,3/26/2023,9/28/2023,4/28/2023,Avenant,7372233,3745.94,client_3633,186,46,Male,Single
544242,16158,2025,6/16/2025,5/26/2025,3/29/2026,6/27/2025,Affaire Nouvelle,35035367,3739.04,client_2524,217,60,Male,Widowed
544242,16158,2025,6/16/2025,5/26/2025,3/29/2026,6/27/2025,Affaire Nouvelle,35035367,3739.04,client_2524,90,60,Male,Widowed
569940,16127,2025,9/6/2025,8/15/2025,9/27/2025,9/27/2025,Avenant,15373911,452.03,client_3634,43,46,Female,Single
421862,16138,2024,4/13/2024,3/24/2024,12/28/2024,4/27/2024,Affaire Nouvelle,27721583,13247.46,client_3600,279,53,Male,Divorced
374989,16112,2024,1/20/2024,12/30/2023,12/28/2024,1/30/2024,Terme,6257711,50560.54,client_3635,364,27,Male,Married
215237,16115,2022,8/22/2022,7/31/2022,6/28/2023,8/29/2022,Affaire Nouvelle,6375696,17226.92,client_7,152,27,Female,Single
215237,16115,2022,8/22/2022,7/31/2022,6/28/2023,8/29/2022,Affaire Nouvelle,6375696,17226.92,client_7,180,27,Female,Single
340474,16105,2023,10/9/2023,7/1/2023,3/28/2024,10/29/2023,Avenant,4984315,3504.83,client_2547,182,42,Female,Single
340474,16105,2023,10/9/2023,7/1/2023,3/28/2024,10/29/2023,Avenant,4984315,3504.83,client_2547,89,42,Female,Single
509623,16116,2025,1/21/2025,12/29/2024,12/28/2025,1/28/2025,Terme,8000778,48045.63,client_3636,364,33,Male,Single
421865,16112,2024,4/13/2024,3/29/2024,3/28/2025,4/27/2024,Terme,6234467,57783.69,client_227,275,46,Female,Single
421865,16112,2024,4/13/2024,3/29/2024,3/28/2025,4/27/2024,Terme,6234467,57783.69,client_227,89,46,Female,Single
374993,16116,2023,1/20/2024,10/12/2023,9/27/2024,1/30/2024,Avenant,6870064,5016.72,client_1938,79,25,Female,Married
374993,16116,2023,1/20/2024,10/12/2023,9/27/2024,1/30/2024,Avenant,6870064,5016.72,client_1938,272,25,Female,Married
428633,16099,2024,4/29/2024,2/23/2024,12/28/2024,5/28/2024,Ristourne,4864247,-2584.18,client_237,309,55,Male,Widowed
528331,16121,2025,4/21/2025,3/29/2025,3/29/2026,4/27/2025,Terme,8765995,2096.5383,client_2510,275,57,Female,Married
528331,16121,2025,4/21/2025,3/29/2025,3/29/2026,4/27/2025,Terme,8765995,2096.5383,client_2510,90,57,Female,Married
617921,16114,2025,2/7/2026,9/19/2025,3/29/2026,2/26/2026,Avenant,6344552,2068.87,client_2181,101,34,Female,Single
617921,16114,2025,2/7/2026,9/19/2025,3/29/2026,2/26/2026,Avenant,6344552,2068.87,client_2181,90,34,Female,Single
502430,16099,2024,1/10/2025,11/15/2024,12/28/2024,1/28/2025,Ristourne,4864248,-774.31,client_2208,43,43,Female,Single
210619,16103,2022,7/24/2022,4/12/2022,12/29/2022,7/29/2022,Avenant,4904727,10484.17,client_3438,261,26,Male,Single
484983,16099,2024,10/21/2024,6/29/2024,12/28/2024,10/30/2024,Ristourne,4865323,-7256.89,client_37,182,42,Female,Married
296039,16114,2023,4/11/2023,3/30/2023,3/28/2024,4/28/2023,Terme,6344552,39189.44,client_2181,275,34,Female,Single
296039,16114,2023,4/11/2023,3/30/2023,3/28/2024,4/28/2023,Terme,6344552,39189.44,client_2181,89,34,Female,Single
502440,16142,2024,1/10/2025,12/15/2024,6/27/2025,1/28/2025,Avenant,29615192,4777.3,client_2176,14,40,Male,Married
502440,16142,2024,1/10/2025,12/15/2024,6/27/2025,1/28/2025,Avenant,29615192,4777.3,client_2176,180,40,Male,Married
307854,16122,2023,6/1/2023,5/20/2023,12/29/2023,6/28/2023,Affaire Nouvelle,12032761,8438.4,client_1,223,49,Male,Widowed
460672,16112,2024,7/14/2024,5/3/2024,12/28/2024,7/29/2024,Avenant,6257711,23010.64,client_3635,239,27,Male,Married
340347,16115,2023,10/7/2023,9/29/2023,9/27/2024,10/29/2023,Terme,6832935,39745.0,client_3603,92,25,Male,Married
340347,16115,2023,10/7/2023,9/29/2023,9/27/2024,10/29/2023,Terme,6832935,39745.0,client_3603,272,25,Male,Married
314680,16099,2023,7/8/2023,4/29/2023,12/29/2023,7/29/2023,Avenant,4864248,19542.94,client_2208,244,43,Female,Single
201058,16103,2021,5/19/2022,8/16/2021,8/16/2022,5/29/2022,Avenant,4885925,3490.0,client_3525,135,60,Female,Married
201058,16103,2021,5/19/2022,8/16/2021,8/16/2022,5/29/2022,Avenant,4885925,3490.0,client_3525,230,60,Female,Married
374995,16119,2024,1/20/2024,12/30/2023,12/28/2024,1/30/2024,Terme,6394566,37011.0,client_1609,364,48,Male,Married
544236,16119,2025,6/16/2025,5/26/2025,12/28/2025,6/27/2025,Avenant,8702973,5201.88,client_3637,216,55,Female,Married
374992,16099,2023,1/20/2024,10/23/2023,12/29/2023,1/30/2024,Ristourne,4864248,-1552.24,client_2208,67,43,Female,Single
569939,16105,2025,9/6/2025,7/31/2025,12/28/2025,9/27/2025,Avenant,5000608,8779.12,client_3486,150,55,Female,Widowed
510176,16145,2024,2/5/2025,11/4/2024,9/27/2025,2/25/2025,Affaire Nouvelle,33710101,7208.21,client_3562,55,60,Male,Married
510176,16145,2024,2/5/2025,11/4/2024,9/27/2025,2/25/2025,Affaire Nouvelle,33710101,7208.21,client_3562,272,60,Male,Married
314682,16114,2023,7/8/2023,5/5/2023,7/3/2023,7/29/2023,Avenant,6348241,667.07,client_3638,59,30,Female,Married
301451,16111,2023,4/25/2023,1/30/2023,12/29/2023,4/28/2023,Ristourne,6157203,-2427.34,client_139,333,47,Male,Widowed
210620,16105,2022,7/24/2022,2/12/2022,12/29/2022,7/29/2022,Ristourne,5001115,-6292.28,client_372,320,41,Female,Married
421866,16112,2024,4/13/2024,3/29/2024,3/28/2025,4/27/2024,Terme,6246598,36299.21,client_2170,275,60,Female,Single
421866,16112,2024,4/13/2024,3/29/2024,3/28/2025,4/27/2024,Terme,6246598,36299.21,client_2170,89,60,Female,Single
509624,16120,2025,1/21/2025,12/29/2024,12/28/2025,1/28/2025,Terme,8730800,1055.3774,client_3639,364,44,Female,Divorced
485011,16139,2024,10/21/2024,7/8/2024,3/28/2025,10/30/2024,Avenant,28746379,37701.92,client_3413,174,25,Male,Divorced
485011,16139,2024,10/21/2024,7/8/2024,3/28/2025,10/30/2024,Avenant,28746379,37701.92,client_3413,89,25,Male,Divorced
373560,16092,2024,1/11/2024,12/30/2023,12/28/2024,1/30/2024,Terme,4692803,35000.58,client_2305,364,48,Male,Married
194247,16103,2022,4/25/2022,12/29/2021,12/29/2022,4/28/2022,Terme,4891873,1265.9,client_3491,365,48,Female,Single
528331,16121,2025,4/21/2025,3/29/2025,3/29/2026,4/27/2025,Terme,8770336,2412.7351,client_1812,275,43,Female,Married
528331,16121,2025,4/21/2025,3/29/2025,3/29/2026,4/27/2025,Terme,8770336,2412.7351,client_1812,90,43,Female,Married
374990,16099,2024,1/20/2024,12/30/2023,12/28/2024,1/30/2024,Terme,4865321,3960.2474,client_1801,364,25,Male,Divorced
314681,16103,2023,7/8/2023,4/11/2023,12/29/2023,7/29/2023,Ristourne,4898411,-668.83,client_3521,262,38,Male,Married
210619,16103,2022,7/24/2022,3/11/2022,12/29/2022,7/29/2022,Ristourne,4893098,-6361.78,client_3535,293,39,Male,Married
544235,16116,2025,6/16/2025,1/25/2025,12/28/2025,6/27/2025,Ristourne,7372117,-4397.47,client_3590,337,35,Female,Married
544235,16115,2025,6/16/2025,2/2/2025,6/27/2025,6/27/2025,Ristourne,6399425,-1663.2,client_34,145,47,Male,Widowed
535214,16154,2025,5/11/2025,3/1/2025,12/28/2025,5/28/2025,Affaire Nouvelle,34938658,13592.67,client_3558,302,29,Female,Divorced
374989,16120,2024,1/20/2024,12/30/2023,12/28/2024,1/30/2024,Terme,8730800,45794.08,client_3639,364,44,Female,Divorced
314683,16121,2023,7/8/2023,5/7/2023,3/28/2024,7/29/2023,Avenant,8790980,34124.78,client_2479,237,39,Male,Widowed
314683,16121,2023,7/8/2023,5/7/2023,3/28/2024,7/29/2023,Avenant,8790980,34124.78,client_2479,89,39,Male,Widowed
569940,16132,2025,9/6/2025,7/11/2025,12/28/2025,9/27/2025,Avenant,4789100,1736.23,client_118,170,44,Female,Divorced
276611,16106,2022,12/19/2022,7/8/2022,12/29/2022,12/28/2022,Avenant,6080575,4309.26,client_3640,174,40,Female,Married
210617,16099,2022,7/24/2022,12/30/2021,12/29/2022,7/29/2022,Avenant,4865321,56504.83,client_1801,364,25,Male,Divorced
502439,16126,2024,1/10/2025,10/7/2024,9/27/2025,1/28/2025,Avenant,8709197,7309.37,client_3641,83,27,Female,Married
502439,16126,2024,1/10/2025,10/7/2024,9/27/2025,1/28/2025,Avenant,8709197,7309.37,client_3641,272,27,Female,Married
502440,16141,2024,1/10/2025,12/14/2024,6/27/2025,1/28/2025,Ristourne,29603513,-14053.46,client_3642,15,43,Female,Married
502440,16141,2024,1/10/2025,12/14/2024,6/27/2025,1/28/2025,Ristourne,29603513,-14053.46,client_3642,180,43,Female,Married
200971,16104,2022,5/15/2022,3/30/2022,3/29/2023,5/29/2022,Terme,4951260,72559.75,client_1959,275,38,Female,Married
200971,16104,2022,5/15/2022,3/30/2022,3/29/2023,5/29/2022,Terme,4951260,72559.75,client_1959,89,38,Female,Married
296039,16112,2023,4/11/2023,3/30/2023,3/28/2024,4/28/2023,Terme,6238324,39922.32,client_1727,275,59,Female,Married
296039,16112,2023,4/11/2023,3/30/2023,3/28/2024,4/28/2023,Terme,6238324,39922.32,client_1727,89,59,Female,Married
609155,16099,2025,1/23/2026,10/11/2025,12/28/2025,1/28/2026,Ristourne,4865838,-11821.75,client_3489,78,39,Male,Married
210622,16111,2022,7/24/2022,3/12/2022,2/18/2023,7/29/2022,Avenant,6204871,10960.99,client_130,293,37,Male,Married
210622,16111,2022,7/24/2022,3/12/2022,2/18/2023,7/29/2022,Avenant,6204871,10960.99,client_130,50,37,Male,Married
188773,16103,2022,2/10/2022,12/29/2021,12/29/2022,2/26/2022,Terme,4895022,22204.0,client_3473,365,39,Female,Married
460671,16111,2024,7/14/2024,5/11/2024,12/28/2024,7/29/2024,Ristourne,6180355,-1825.08,client_226,231,60,Female,Widowed
617922,16120,2025,2/7/2026,9/8/2025,12/28/2025,2/26/2026,Avenant,8730800,1161.43,client_3639,111,44,Female,Divorced
578850,16127,2025,10/6/2025,9/28/2025,5/29/2026,10/28/2025,Terme,15372612,19861.5817,client_3643,92,36,Male,Married
578850,16127,2025,10/6/2025,9/28/2025,5/29/2026,10/28/2025,Terme,15372612,19861.5817,client_3643,151,36,Male,Married
544234,16113,2025,6/16/2025,2/10/2025,3/28/2025,6/27/2025,Avenant,6314612,712.46,client_1669,46,60,Male,Married
276612,16108,2022,12/19/2022,8/30/2022,9/28/2022,12/28/2022,Avenant,6138402,112.54,client_2,29,40,Female,Married
374990,16099,2024,1/20/2024,12/30/2023,12/28/2024,1/30/2024,Terme,4865322,5875.7878,client_357,364,46,Male,Married
194063,16112,2022,4/23/2022,3/30/2022,3/29/2023,4/28/2022,Affaire Nouvelle,6237049,17236.67,client_3644,275,53,Male,Married
194063,16112,2022,4/23/2022,3/30/2022,3/29/2023,4/28/2022,Affaire Nouvelle,6237049,17236.67,client_3644,89,53,Male,Married
276566,16099,2022,12/18/2022,10/23/2022,12/29/2022,12/28/2022,Avenant,4864244,789.76,client_3420,67,38,Female,Single
340474,16109,2023,10/9/2023,8/1/2023,12/29/2023,10/29/2023,Avenant,6151566,4304.17,client_1809,150,34,Female,Divorced
509623,16101,2025,1/21/2025,12/29/2024,12/28/2025,1/28/2025,Terme,4871504,16604.25,client_3645,364,54,Male,Single
205459,16098,2021,6/11/2022,3/1/2021,12/28/2021,6/24/2022,Ristourne,4682923,-5122.03,client_3329,302,31,Female,Married
619927,16099,2026,3/26/2026,12/29/2025,5/29/2026,3/31/2026,Ristourne,4865838,-7599.966521,client_3489,151,39,Male,Married
460671,16111,2024,7/14/2024,5/13/2024,12/28/2024,7/29/2024,Avenant,6157203,11638.99,client_139,229,47,Male,Widowed
314681,16099,2023,7/8/2023,4/10/2023,12/29/2023,7/29/2023,Avenant,4865837,3970.06,client_3480,263,38,Male,Married
578850,16116,2025,10/6/2025,9/28/2025,5/29/2026,10/28/2025,Terme,7372233,27762.06427,client_3633,92,46,Male,Single
578850,16116,2025,10/6/2025,9/28/2025,5/29/2026,10/28/2025,Terme,7372233,27762.06427,client_3633,151,46,Male,Single
188723,16099,2022,2/7/2022,12/29/2021,12/29/2022,2/26/2022,Terme,4865326,10965.2387,client_3451,365,56,Female,Single
201226,16111,2022,5/23/2022,12/29/2021,12/29/2022,5/29/2022,Affaire Nouvelle,6157174,64838.69,client_365,365,60,Male,Widowed
301451,16109,2023,4/25/2023,12/31/2022,12/29/2023,4/28/2023,Avenant,6152628,1547.57,client_358,363,60,Male,Single
468969,16118,2024,9/2/2024,3/1/2024,12/28/2024,9/27/2024,Avenant,130177,1660.72,client_333,302,33,Male,Single
502430,16099,2024,1/10/2025,10/21/2024,12/28/2024,1/28/2025,Ristourne,4865324,-2183.1,client_135,68,31,Male,Married
201005,16104,2021,5/16/2022,6/29/2021,3/29/2022,5/29/2022,Ristourne,4953413,-25.73,client_3646,183,48,Male,Married
201005,16104,2021,5/16/2022,6/29/2021,3/29/2022,5/29/2022,Ristourne,4953413,-25.73,client_3646,90,48,Male,Married
552624,16142,2025,7/12/2025,6/28/2025,5/29/2026,7/28/2025,Terme,29629812,16872.9863,client_3550,184,28,Female,Divorced
552624,16142,2025,7/12/2025,6/28/2025,5/29/2026,7/28/2025,Terme,29629812,16872.9863,client_3550,151,28,Female,Divorced
617397,16103,2026,1/25/2026,12/29/2025,5/29/2026,1/28/2026,Terme,4895022,2375.871233,client_3473,151,39,Female,Married
188726,16099,2022,2/7/2022,12/29/2021,12/29/2022,2/26/2022,Terme,4865838,12536.3408,client_3489,365,39,Male,Married
428634,16121,2024,4/29/2024,1/5/2024,12/28/2024,5/28/2024,Avenant,8767443,12880.46,client_355,358,25,Male,Married
578855,16158,2025,10/6/2025,9/28/2025,3/29/2026,10/28/2025,Avenant,35034786,36329.5,client_2504,92,38,Female,Married
578855,16158,2025,10/6/2025,9/28/2025,3/29/2026,10/28/2025,Avenant,35034786,36329.5,client_2504,90,38,Female,Married
461155,16126,2024,7/28/2024,6/28/2024,6/27/2025,7/29/2024,Terme,15371574,17284.0,client_3647,184,41,Male,Divorced
461155,16126,2024,7/28/2024,6/28/2024,6/27/2025,7/29/2024,Terme,15371574,17284.0,client_3647,180,41,Male,Divorced
210316,16105,2022,7/15/2022,3/30/2022,12/29/2022,7/29/2022,Terme,5000588,29507.33,client_3468,274,60,Male,Widowed
193344,16111,2022,4/1/2022,1/30/2022,12/29/2022,4/28/2022,Affaire Nouvelle,6185672,8971.3,client_3648,333,50,Female,Divorced
421863,16138,2024,4/13/2024,3/29/2024,3/28/2025,4/27/2024,Affaire Nouvelle,27767846,20985.85,client_2188,275,60,Male,Married
421863,16138,2024,4/13/2024,3/29/2024,3/28/2025,4/27/2024,Affaire Nouvelle,27767846,20985.85,client_2188,89,60,Male,Married
229597,16116,2022,10/28/2022,10/20/2022,9/28/2023,10/29/2022,Affaire Nouvelle,6870064,13939.1,client_1938,71,25,Female,Married
229597,16116,2022,10/28/2022,10/20/2022,9/28/2023,10/29/2022,Affaire Nouvelle,6870064,13939.1,client_1938,272,25,Female,Married
509623,16099,2025,1/21/2025,12/29/2024,12/28/2025,1/28/2025,Terme,4865321,2950.617,client_1801,364,25,Male,Divorced
153546,16104,2021,4/29/2021,3/29/2021,3/29/2022,5/28/2021,Affaire Nouvelle,4951260,57040.08,client_1959,275,38,Female,Married
153546,16104,2021,4/29/2021,3/29/2021,3/29/2022,5/28/2021,Affaire Nouvelle,4951260,57040.08,client_1959,90,38,Female,Married
314681,16107,2023,7/8/2023,4/17/2023,6/28/2023,7/29/2023,Avenant,6100951,1658.69,client_137,72,42,Female,Married
193674,16092,2022,4/9/2022,12/29/2021,12/29/2022,4/28/2022,Terme,4692803,49112.02,client_2305,365,48,Male,Married
276565,16078,2022,12/18/2022,9/6/2022,12/29/2022,12/28/2022,Ristourne,9087,-889.78,client_2090,114,42,Female,Single
578850,16108,2025,10/6/2025,9/28/2025,5/29/2026,10/28/2025,Terme,6138402,13129.09027,client_2,92,40,Female,Married
578850,16108,2025,10/6/2025,9/28/2025,5/29/2026,10/28/2025,Terme,6138402,13129.09027,client_2,151,40,Female,Married
284005,16105,2023,1/28/2023,12/30/2022,12/29/2023,1/29/2023,Terme,5002302,23277.68,client_3541,364,25,Male,Married
374993,16115,2023,1/20/2024,10/8/2023,9/27/2024,1/30/2024,Avenant,6832935,24971.52,client_3603,83,25,Male,Married
374993,16115,2023,1/20/2024,10/8/2023,9/27/2024,1/30/2024,Avenant,6832935,24971.52,client_3603,272,25,Male,Married
276613,16111,2022,12/19/2022,8/12/2022,3/29/2023,12/28/2022,Ristourne,6208932,-2190.19,client_883,140,34,Female,Married
276613,16111,2022,12/19/2022,8/12/2022,3/29/2023,12/28/2022,Ristourne,6208932,-2190.19,client_883,89,34,Female,Married
301451,16105,2023,4/25/2023,2/19/2023,12/29/2023,4/28/2023,Avenant,5123536,7610.83,client_3557,313,25,Male,Divorced
200970,16105,2022,5/15/2022,3/30/2022,3/29/2023,5/29/2022,Terme,5000084,26384.07,client_3507,275,60,Female,Divorced
200970,16105,2022,5/15/2022,3/30/2022,3/29/2023,5/29/2022,Terme,5000084,26384.07,client_3507,89,60,Female,Divorced
284471,16090,2023,2/10/2023,12/30/2022,12/29/2023,2/26/2023,Terme,4676127,9327.7208,client_1976,364,30,Male,Married
162991,16103,2021,7/12/2021,1/25/2021,4/24/2021,7/28/2021,Avenant,4885925,860.55,client_3525,89,60,Female,Married
188884,16109,2022,2/12/2022,12/29/2021,12/29/2022,2/26/2022,Affaire Nouvelle,6152628,28764.81,client_358,365,60,Male,Single
340474,16105,2023,10/9/2023,9/5/2023,12/29/2023,10/29/2023,Ristourne,4999576,-1126.56,client_1497,115,25,Female,Single
314765,16114,2023,7/9/2023,6/29/2023,6/27/2024,7/29/2023,Terme,6344567,16229.7,client_3627,184,36,Female,Married
314765,16114,2023,7/9/2023,6/29/2023,6/27/2024,7/29/2023,Terme,6344567,16229.7,client_3627,180,36,Female,Married
194063,16109,2022,4/23/2022,12/29/2021,12/29/2022,4/28/2022,Affaire Nouvelle,6094950,13151.54,client_3649,365,25,Female,Single
308075,16123,2023,6/7/2023,5/30/2023,3/28/2024,6/28/2023,Affaire Nouvelle,6234468,7166.24,client_3650,214,60,Male,Single
308075,16123,2023,6/7/2023,5/30/2023,3/28/2024,6/28/2023,Affaire Nouvelle,6234468,7166.24,client_3650,89,60,Male,Single
528331,16107,2025,4/21/2025,3/29/2025,3/29/2026,4/27/2025,Terme,6094515,28721.14,client_2202,275,25,Male,Married
528331,16107,2025,4/21/2025,3/29/2025,3/29/2026,4/27/2025,Terme,6094515,28721.14,client_2202,90,25,Male,Married
528332,16122,2025,4/21/2025,3/29/2025,3/29/2026,4/27/2025,Terme,12031796,92133.86,client_1982,275,41,Male,Married
528332,16122,2025,4/21/2025,3/29/2025,3/29/2026,4/27/2025,Terme,12031796,92133.86,client_1982,90,41,Male,Married
200970,16107,2022,5/15/2022,3/30/2022,3/29/2023,5/29/2022,Terme,6094515,19672.34,client_2202,275,25,Male,Married
200970,16107,2022,5/15/2022,3/30/2022,3/29/2023,5/29/2022,Terme,6094515,19672.34,client_2202,89,25,Male,Married
374994,16118,2023,1/20/2024,11/29/2023,12/29/2023,1/30/2024,Ristourne,8679747,-197.26,client_3651,30,25,Female,Single
162929,16097,2021,7/10/2021,6/28/2021,6/28/2022,7/28/2021,Terme,4804521,31530.6,client_3472,184,59,Female,Married
162929,16097,2021,7/10/2021,6/28/2021,6/28/2022,7/28/2021,Terme,4804521,31530.6,client_3472,181,59,Female,Married
484997,16112,2024,10/21/2024,6/23/2024,3/28/2025,10/30/2024,Ristourne,6246598,-2798.55,client_2170,189,60,Female,Single
484997,16112,2024,10/21/2024,6/23/2024,3/28/2025,10/30/2024,Ristourne,6246598,-2798.55,client_2170,89,60,Female,Single
460705,16132,2024,7/15/2024,6/15/2024,12/28/2024,7/29/2024,Avenant,4789100,2240.67,client_118,196,44,Female,Divorced
544234,16113,2025,6/16/2025,2/18/2025,5/28/2025,6/27/2025,Ristourne,6307159,-2933.13,client_3589,99,26,Male,Single
340475,16115,2023,10/9/2023,8/11/2023,6/27/2024,10/29/2023,Avenant,6375696,2532.35,client_7,141,27,Female,Single
340475,16115,2023,10/9/2023,8/11/2023,6/27/2024,10/29/2023,Avenant,6375696,2532.35,client_7,180,27,Female,Single
502439,16124,2024,1/10/2025,10/26/2024,6/27/2025,1/28/2025,Avenant,13070213,3416.88,client_3652,64,48,Female,Married
502439,16124,2024,1/10/2025,10/26/2024,6/27/2025,1/28/2025,Avenant,13070213,3416.88,client_3652,180,48,Female,Married
340347,16116,2023,10/7/2023,9/29/2023,9/27/2024,10/29/2023,Terme,7372233,25585.28,client_3633,92,46,Male,Single
340347,16116,2023,10/7/2023,9/29/2023,9/27/2024,10/29/2023,Terme,7372233,25585.28,client_3633,272,46,Male,Single
283361,16116,2022,1/8/2023,11/29/2022,12/29/2022,1/29/2023,Avenant,7372117,175.74,client_3590,30,35,Female,Married
272147,16084,2023,12/30/2022,12/30/2022,12/29/2023,1/29/2023,Terme,1718679,85980.24,client_228,364,54,Male,Married
308075,16123,2023,6/7/2023,6/2/2023,3/28/2024,6/28/2023,Affaire Nouvelle,6258670,12403.66,client_3632,211,48,Female,Widowed
308075,16123,2023,6/7/2023,6/2/2023,3/28/2024,6/28/2023,Affaire Nouvelle,6258670,12403.66,client_3632,89,48,Female,Widowed
373315,16084,2024,1/4/2024,12/30/2023,12/28/2024,1/30/2024,Terme,1718679,99126.14,client_228,364,54,Male,Married
485009,16119,2024,10/21/2024,7/18/2024,12/28/2024,10/30/2024,Avenant,8709291,1827.37,client_3653,163,60,Female,Married
314826,16084,2023,7/11/2023,2/6/2023,12/29/2023,7/29/2023,Avenant,1718679,4370.52,client_228,326,54,Male,Married
617405,16107,2026,1/25/2026,12/29/2025,5/29/2026,1/28/2026,Terme,71415,11871.28904,client_3654,151,46,Male,Widowed
374989,16117,2024,1/20/2024,12/30/2023,12/28/2024,1/30/2024,Terme,4861954,3268.2584,client_3482,364,60,Male,Widowed
374994,16099,2023,1/20/2024,10/13/2023,12/29/2023,1/30/2024,Ristourne,4821229,-10004.32,client_2544,77,27,Female,Single
314682,16113,2023,7/8/2023,4/17/2023,3/28/2024,7/29/2023,Avenant,6304394,2812.72,client_2522,257,37,Female,Married
314682,16113,2023,7/8/2023,4/17/2023,3/28/2024,7/29/2023,Avenant,6304394,2812.72,client_2522,89,37,Female,Married
509623,16112,2025,1/21/2025,12/29/2024,12/28/2025,1/28/2025,Terme,6257711,70390.91,client_3635,364,27,Male,Married
617922,16164,2025,2/7/2026,9/20/2025,5/29/2026,2/26/2026,Affaire Nouvelle,35148743,5037.025125,client_3655,100,60,Female,Divorced
617922,16164,2025,2/7/2026,9/20/2025,5/29/2026,2/26/2026,Affaire Nouvelle,35148743,5037.025125,client_3655,151,60,Female,Divorced
289995,16120,2023,3/6/2023,2/4/2023,12/29/2023,3/27/2023,Affaire Nouvelle,8712435,25728.71,client_3656,328,25,Male,Single
617401,16174,2026,1/25/2026,12/29/2025,5/29/2026,1/28/2026,Affaire Nouvelle,35232344,10902.6137,client_3657,151,46,Male,Married
152088,16079,2020,3/27/2021,12/30/2019,12/28/2020,3/28/2021,Avenant,2941,176.9,client_2072,364,34,Male,Single
314683,16121,2023,7/8/2023,4/17/2023,3/28/2024,7/29/2023,Avenant,8765995,24144.79,client_2510,257,57,Female,Married
314683,16121,2023,7/8/2023,4/17/2023,3/28/2024,7/29/2023,Avenant,8765995,24144.79,client_2510,89,57,Female,Married
374990,16099,2024,1/20/2024,12/30/2023,12/28/2024,1/30/2024,Terme,4821229,9262.0937,client_2544,364,27,Female,Single
374989,16117,2024,1/20/2024,12/30/2023,12/28/2024,1/30/2024,Terme,8580815,40317.03,client_3602,364,37,Male,Married
544235,16115,2025,6/16/2025,1/14/2025,9/27/2025,6/27/2025,Avenant,6832935,188.66,client_3603,256,25,Male,Married
509623,16105,2025,1/21/2025,12/29/2024,12/28/2025,1/28/2025,Terme,5001115,21228.34,client_372,364,41,Female,Married
509623,16100,2025,1/21/2025,12/29/2024,12/28/2025,1/28/2025,Terme,4869457,96284.4,client_1694,364,42,Female,Married
301451,16108,2023,4/25/2023,1/15/2023,12/29/2023,4/28/2023,Avenant,6150458,21296.44,client_3567,348,38,Female,Single
406005,16093,2024,3/3/2024,12/30/2023,12/28/2024,3/28/2024,Terme,4694537,2188.2637,client_2353,364,43,Female,Married
314684,16118,2023,7/8/2023,4/22/2023,12/29/2023,7/29/2023,Avenant,8681357,24427.59,client_69,251,42,Male,Married
301451,16112,2023,4/25/2023,2/11/2023,3/29/2023,4/28/2023,Ristourne,6234473,-1137.66,client_2533,46,44,Male,Single
617401,16172,2026,1/25/2026,12/29/2025,5/29/2026,1/28/2026,Affaire Nouvelle,35229062,15965.87123,client_3658,151,35,Female,Widowed
502430,16099,2024,1/10/2025,11/2/2024,12/28/2024,1/28/2025,Ristourne,4865322,-3865.07,client_357,56,46,Male,Married
617396,16099,2026,1/25/2026,12/29/2025,5/29/2026,1/28/2026,Terme,4864244,12909.00241,client_3420,151,38,Female,Single
617921,16119,2025,2/7/2026,9/12/2025,12/28/2025,2/26/2026,Avenant,8681364,1086.51,client_3659,107,46,Male,Married
188884,16111,2022,2/12/2022,12/29/2021,12/29/2022,2/26/2022,Affaire Nouvelle,6157213,11273.19,client_3596,365,60,Male,Single
460705,16138,2024,7/15/2024,4/7/2024,12/28/2024,7/29/2024,Avenant,27715078,9086.71,client_3660,265,28,Male,Married
283887,16099,2023,1/26/2023,12/30/2022,12/29/2023,1/29/2023,Terme,4864244,48613.92,client_3420,364,38,Female,Single
283948,16118,2023,1/27/2023,12/30/2022,12/29/2023,1/29/2023,Affaire Nouvelle,8679747,36528.0,client_3651,364,25,Female,Single
617922,16164,2025,2/7/2026,9/15/2025,5/29/2026,2/26/2026,Affaire Nouvelle,35133254,13654.98629,client_3661,105,25,Male,Married
617922,16164,2025,2/7/2026,9/15/2025,5/29/2026,2/26/2026,Affaire Nouvelle,35133254,13654.98629,client_3661,151,25,Male,Married
